mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
25	23	91	91	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	301							
25	23	92	92	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	302							
25	23	187/2	187/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	303							
25	23	90	90	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	304							
25	23	91	91	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	305							
25	23	92	92	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	306							
25	23	90	90	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	307							
25	23	91	91	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	308							
25	23	92	92	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	309							
25	23	93	93	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	310							
26	24	94	94	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	311							
26	24	94	94	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	312							
26	24	94	94	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	313							
