mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
17	15	177/2	177/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	293							
17	15	173/2	173/2	2.0	1/2	1/2	Chord	3/2	1	3	1/2	1/2	1	294							
17	15	169/2	169/2	1.0	0	0	Chord	3/2	2	2	1/4	1/4	1	295							
17	15	171/2	171/2	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	296							
17	15	173/2	173/2	1.0	1/2	1/2	Chord	3/2	2	2	1/4	1/4	1	297							
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	298							
17	15	177/2	177/2	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	299							
17	15	179/2	179/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	300							
18	16	181/2	181/2	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	301							
18	16	185/2	185/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	302							
18	16	187/2	187/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	303							
18	16	94	94	0.25	7/8	7/8	Chord	3/2	1	1	1/16	1/16	1	304							
18	16	377/4	377/4	0.25	15/16	15/16	Chord	3/2	1	1	1/16	1/16	1	305							
18	16	189/2	189/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	306							
18	16	96	96	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	307							
18	16	91	91	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	308							
18	16	183/2	183/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	309							
18	16	92	92	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	310							
18	16	189/2	189/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	311							
18	16	95	95	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	312							
18	16	191/2	191/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8	1/8	1	313							
18	16	96	96	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	314							
18	16	185/2	185/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	315							
18	16	93	93	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	316							
18	16	187/2	187/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	317							
18	16	94	94	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	318							
18	16	181/2	181/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	319							
18	16	95	95	0.5	9/8	9/8	Chord	3/2	2	2	1/8	1/8	1	320							
18	16	191/2	191/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8	1/8	1	321							
18	16	96	96	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	322							
19	17	193/2	193/2	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	323							
19	17	199/2	199/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	324							
19	17	100	100	0.25	7/8	7/8	Chord	3/2	1	1	1/16	1/16	1	325							
19	17	401/4	401/4	0.25	15/16	15/16	Chord	3/2	1	1	1/16	1/16	1	326							
19	17	201/2	201/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	327	ornamentMordent						
19	17	102	102	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	328							
19	17	193/2	193/2	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	329							
19	17	100	100	0.5	7/8	7/8	Chord	3/2	1	2	1/8	1/8	1	330							
19	17	201/2	201/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	331							
19	17	97	97	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	332							
19	17	195/2	195/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	333							
19	17	98	98	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	334							
19	17	197/2	197/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	335							
19	17	99	99	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	336							
19	17	199/2	199/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	337							
19	17	193/2	193/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	338							
19	17	201/2	201/2	0.5	1	1	Chord	3/2	2	2	1/8	1/8	1	339							
19	17	101	101	0.5	9/8	9/8	Chord	3/2	2	2	1/8	1/8	1	340							
19	17	203/2	203/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8	1/8	1	341							
19	17	102	102	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	342							
20	18	205/2	205/2	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	343							
20	18	207/2	207/2	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	344							
20	18	209/2	209/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	345							
20	18	105	105	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	346							
20	18	211/2	211/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	347							
20	18	106	106	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	348							
20	18	205/2	205/2	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	349							
20	18	207/2	207/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	350							
20	18	209/2	209/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8	1/8	1	351							
20	18	213/2	213/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	352							
20	18	107	107	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	353							
20	18	215/2	215/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8	1/8	1	354							
20	18	108	108	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	355							
20	18	205/2	205/2	1.5	0	0	Chord	3/2	2	2	3/8	1/4	3/2	356							
20	18	104	104	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	357							
20	18	209/2	209/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	358							
20	18	105	105	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	359							
20	18	211/2	211/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	360							
20	18	106	106	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	361							
20	18	213/2	213/2	1.5	1	1	Chord	3/2	2	2	3/8	1/4	3/2	362							
20	18	108	108	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	363							
21	19	217/2	217/2	0.5	0	0	Chord	3/2	1	2	1/8	1/8	1	364							
21	19	109	109	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	365							
21	19	219/2	219/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	366							
21	19	110	110	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	367							
21	19	221/2	221/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8	1/8	1	368							
21	19	111	111	0.5	5/8	5/8	Chord	3/2	1	2	1/8	1/8	1	369							
21	19	223/2	223/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8	1/8	1	370							
21	19	112	112	0.5	7/8	7/8	Chord	3/2	1	2	1/8	1/8	1	371							
21	19	225/2	225/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	372							0
21	19	113	113	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	373							0
21	19	227/2	227/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8	1/8	1	374							0
21	19	114	114	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	375							
21	19	219/2	219/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	376							
21	19	223/2	223/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	377							
21	19	227/2	227/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	378							
21	19	217/2	217/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	379							
21	19	221/2	221/2	2.0	1/2	1/2	Chord	3/2	2	2	1/2	1/2	1	380							
21	19	225/2	225/2	2.0	1	1	Chord	3/2	2	2	1/2	1/2	1	381							
22	20	229/2	229/2	0.5	0	0	Chord	3/2	1	2	1/8	1/8	1	382							
22	20	115	115	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	383							
22	20	231/2	231/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	384							
22	20	116	116	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	385							
22	20	233/2	233/2	1.5	1/2	1/2	Chord	3/2	1	2	3/8	1/4	3/2	386							
22	20	118	118	0.5	7/8	7/8	Chord	3/2	1	2	1/8	1/8	1	387							
22	20	237/2	237/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	388							
22	20	119	119	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	389							
22	20	239/2	239/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8	1/8	1	390							
22	20	120	120	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	391							
22	20	229/2	229/2	1.5	0	0	Chord	3/2	2	1	3/8	1/4	3/2	392							
22	20	116	116	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	393							
22	20	233/2	233/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	394							
22	20	117	117	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	395							
22	20	235/2	235/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	396							
22	20	118	118	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	397							
22	20	237/2	237/2	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	398							
22	20	229/2	229/2	1.5	0	0	Chord	3/2	2	2	3/8	1/4	3/2	399							
22	20	239/2	239/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	400							
23	21	241/2	241/2	0.5	0	0	Chord	3/2	1	1	1/8	1/8	1	401							
23	21	121	121	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	402							
23	21	243/2	243/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	403							
23	21	122	122	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	404							
23	21	245/2	245/2	1.5	1/2	1/2	Chord	3/2	1	2	3/8	1/4	3/2	405							
23	21	124	124	0.5	7/8	7/8	Chord	3/2	1	2	1/8	1/8	1	406							
23	21	249/2	249/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	407							
23	21	125	125	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	408							
23	21	251/2	251/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8	1/8	1	409							
23	21	126	126	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	410							
23	21	241/2	241/2	1.5	0	0	Chord	3/2	2	1	3/8	1/4	3/2	411							
23	21	249/2	249/2	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	412							
23	21	251/2	251/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	413							
23	21	241/2	241/2	1.5	0	0	Chord	3/2	2	2	3/8	1/4	3/2	414							
23	21	122	122	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	415							
23	21	245/2	245/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	416							
23	21	123	123	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	417							
23	21	247/2	247/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	418							
23	21	124	124	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	419							
24	22	253/2	253/2	0.5	0	0	Chord	3/2	1	1	1/8	1/8	1	420							
24	22	127	127	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	421							
24	22	255/2	255/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	422							
24	22	128	128	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	423							
24	22	257/2	257/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	424							
24	22	130	130	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	425							
24	22	261/2	261/2	0.5	1	1	Chord	3/2	1	1	1/8	1/8	1	426							
24	22	131	131	0.5	9/8	9/8	Chord	3/2	1	1	1/8	1/8	1	427							
24	22	263/2	263/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8	1/8	1	428							
24	22	132	132	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	429							
24	22	261/2	261/2	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	430							
24	22	253/2	253/2	1.5	0	0	Chord	3/2	2	1	3/8	1/4	3/2	431							
24	22	128	128	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	432							
24	22	257/2	257/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	433							
24	22	129	129	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	434							
24	22	259/2	259/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	435							
24	22	130	130	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	436							
24	22	261/2	261/2	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	437							
24	22	263/2	263/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	438							
25	23	133	133	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	439							
25	23	267/2	267/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	440							
25	23	134	134	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	441							
25	23	269/2	269/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	442							
25	23	136	136	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	443							
25	23	273/2	273/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	444							
25	23	138	138	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	445							
25	23	265/2	265/2	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	446							
25	23	271/2	271/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	447							
25	23	273/2	273/2	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	448							
25	23	275/2	275/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	449							
25	23	273/2	273/2	2.0	1	1	Chord	3/2	1	3	1/2	1/2	1	450							
25	23	265/2	265/2	0.5	0	0	Chord	3/2	2	1	1/8	1/8	1	451							
25	23	133	133	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	452							
25	23	267/2	267/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	453							
25	23	134	134	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	454							
25	23	269/2	269/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	455							
25	23	271/2	271/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	456							
25	23	273/2	273/2	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	457							
25	23	275/2	275/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	458							
26	24	277/2	277/2	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	459							
26	24	281/2	281/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	460							
26	24	141	141	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	461							
26	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2	1/2	1	462							
26	24	277/2	277/2	0.5	0	0	Chord	3/2	1	2	1/8	1/8	1	463							
26	24	139	139	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	464							
26	24	279/2	279/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	465							
26	24	140	140	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	466							
26	24	281/2	281/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	467							
26	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2	1/2	1	468							
26	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	3	1/2	1/2	1	469							
26	24	279/2	279/2	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	470							
26	24	281/2	281/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	471							
26	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	472							
26	24	277/2	277/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	473							
26	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	2	2	1/2	1/2	1	474							
