quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
423/2	0.5	71	71	3/8	3/8	6/8	2	1	ii%65/v	e	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
212	1.0	71	71	1/2	1/2	6/8	2	1	V/v	e	i		V/v	V				v			M	1	1	2, 6, 3		2	2
213	1.0	72	72	0	0	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
214	0.5	72	72	1/4	1/4	6/8	2	1	IV6/VII	e	i		IV6/VII	IV		6		VII			M	1	1	1, -2, -3		-3	1
429/2	0.5	72	72	3/8	3/8	6/8	2	1	ii65/VII	e	i		ii65/VII	ii		65		VII			mm7	1	1	-3, 1, -2, 0		0	-3
215	1.0	72	72	1/2	1/2	6/8	2	1	V/VII	e	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
216	0.5	73	73	0	0	6/8	2	1	VII(#7)	e	i		VII(#7)	VII			#7				M	1	1	-2, 2, -1	3	-2	-2
433/2	0.5	73	73	1/8	1/8	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
217	0.5	73	73	1/4	1/4	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
435/2	1.0	73	73	3/8	3/8	6/8	2	1	ii%43/v	e	i		ii%43/v	ii	%	43		v			%7	1	1	-3, 1, 3, 0		3	-3
437/2	0.5	73	73	5/8	5/8	6/8	2	1	ii%7/v	e	i		ii%7/v	ii	%	7		v			%7	1	1	3, 0, -3, 1		3	3
219	1.5	74	74	0	0	6/8	2	1	ii[#viio/v	e	i	ii	#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6
441/2	1.5	74	74	3/8	3/8	6/8	2	1	v	e	i	ii	v	v							m	1	1	1, -2, 2		1	1
222	1.5	75	75	0	0	6/8	2	1	#viio6/v	e	i	ii	#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
447/2	1.5	75	75	3/8	3/8	6/8	2	1	v6	e	i	ii	v6	v		6					m	1	1	-2, 2, 1		1	-2
225	1.5	76	76	0	0	6/8	2	1	#viio43/ii	e	i	ii	#viio43/ii	#vii	o	43		ii			o7	1	1	1, -2, 7, 4		7	1
453/2	1.0	76	76	3/8	3/8	6/8	2	1	V7/v]	e	i	ii	V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
455/2	0.5	76	76	5/8	5/8	6/8	2	1	V43/v	e	i		V43/v	V		43		v			Mm7	1	1	3, 0, 2, 6		2	3
228	1.0	77	77	0	0	6/8	2	1	v7	e	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
229	0.5	77	77	1/4	1/4	6/8	2	1	v43	e	i		v43	v		43					mm7	1	1	2, -1, 1, -2		1	2
459/2	1.5	77	77	3/8	3/8	6/8	2	1	i7	e	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
231	1.0	78	78	0	0	6/8	2	1	V7/VII	e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
232	0.5	78	78	1/4	1/4	6/8	2	1	V43/VII	e	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
465/2	1.5	78	78	3/8	3/8	6/8	2	1	VIIM7	e	i		VIIM7	VII	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2
234	1.5	79	79	0	0	6/8	2	1	IIIM7	e	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
471/2	1.5	79	79	3/8	3/8	6/8	2	1	ii%7/v	e	i		ii%7/v	ii	%	7		v			%7	1	1	3, 0, -3, 1		3	3
237	2.5	80	80	0	0	6/8	2	1	V7/v	e	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
479/2	0.5	80	80	5/8	5/8	6/8	2	1	#viio6/v	e	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
240	0.5	81	81	0	0	6/8	2	1	V2/v	e	i		V2/v	V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
481/2	2.0	81	81	1/8	1/8	6/8	2	1	iio6/v	e	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
485/2	0.5	81	81	5/8	5/8	6/8	2	1	V43/v	e	i		V43/v	V		43		v			Mm7	1	1	3, 0, 2, 6		2	3
243	0.5	82	82	0	0	6/8	2	1	v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
487/2	2.0	82	82	1/8	1/8	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
491/2	0.5	82	82	5/8	5/8	6/8	2	1	iio/v	e	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
246	0.5	83	83	0	0	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
493/2	1.5	83	83	1/8	1/8	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
248	0.5	83	83	1/2	1/2	6/8	2	1	#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
497/2	0.5	83	83	5/8	5/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
249	2.5	84	84	0	0	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
503/2	0.5	84	84	5/8	5/8	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
252	0.5	85	85	0	0	6/8	2	1	V2/iv	e	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
505/2	2.0	85	85	1/8	1/8	6/8	2	1	iio6/iv	e	i		iio6/iv	ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
509/2	0.5	85	85	5/8	5/8	6/8	2	1	V43/iv	e	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
255	0.5	86	86	0	0	6/8	2	1	IV6	e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
511/2	2.0	86	86	1/8	1/8	6/8	2	1	IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
515/2	0.5	86	86	5/8	5/8	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
258	0.5	87	87	0	0	6/8	2	1	viio/VII	e	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
517/2	1.5	87	87	1/8	1/8	6/8	2	1	iio6/VII	e	i		iio6/VII	ii	o	6		VII			o	1	1	-3, -6, 0		0	-3
260	0.5	87	87	1/2	1/2	6/8	2	1	viio7/VII	e	i		viio7/VII	vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
521/2	0.5	87	87	5/8	5/8	6/8	2	1	V7/VII	e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
261	3.0	88	88	0	0	6/8	2	1	VII64	e	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
264	3.0	89	89	0	0	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
267	3.0	90	90	0	0	6/8	2	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
270	0.5	91	91	0	0	6/8	2	1	#viio43/iv	e	i		#viio43/iv	#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
541/2	2.5	91	91	1/8	1/8	6/8	2	1	V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
273	0.5	92	92	0	0	6/8	2	1	iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
547/2	1.0	92	92	1/8	1/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
549/2	1.5	92	92	3/8	3/8	6/8	2	1	iv43/iv	e	i		iv43/iv	iv		43		iv			mm7	1	1	-1, -4, -2, -5		-2	-1
276	1.5	93	93	0	0	6/8	2	1	#viio65/iv	e	i		#viio65/iv	#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
555/2	0.5	93	93	3/8	3/8	6/8	2	1	V6/iv	e	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
278	1.0	93	93	1/2	1/2	6/8	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
279	1.5	94	94	0	0	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
561/2	0.5	94	94	3/8	3/8	6/8	2	1	iv64	e	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
281	1.0	94	94	1/2	1/2	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
282	0.5	95	95	0	0	6/8	2	1	#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
565/2	1.0	95	95	1/8	1/8	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
567/2	0.5	95	95	3/8	3/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
284	1.0	95	95	1/2	1/2	6/8	2	1	V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
285	1.0	96	96	0	0	6/8	2	1	V6/iv	e	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
286	0.5	96	96	1/4	1/4	6/8	2	1	#viio/iv	e	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
573/2	0.5	96	96	3/8	3/8	6/8	2	1	iv/iv	e	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
287	0.5	96	96	1/2	1/2	6/8	2	1	V43/iv	e	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
575/2	0.25	96	96	5/8	5/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1151/4	0.25	96	96	11/16	11/16	6/8	2	1	#viio/iv	e	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
288	1.0	97	97	0	0	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
289	0.5	97	97	1/4	1/4	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
579/2	1.5	97	97	3/8	3/8	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
291	1.5	98	98	0	0	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
585/2	0.75	98	98	3/8	3/8	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
1173/4	0.75	98	98	9/16	9/16	6/8	2	1	viio6/V	e	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
294	1.5	99	99	0	0	6/8	2	1	V/V	e	i		V/V	V				V			M	1	1	2, 6, 3		2	2
591/2	1.5	99	99	3/8	3/8	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
297	1.5	100	100	0	0	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
597/2	0.5	100	100	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
299	1.0	100	100	1/2	1/2	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
300	0.5	101	101	0	0	6/8	2	1	IIIM7	e	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
601/2	1.0	101	101	1/8	1/8	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
603/2	0.5	101	101	3/8	3/8	6/8	2	1	ii%7	e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
302	1.0	101	101	1/2	1/2	6/8	2	1	v7	e	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
303	0.5	102	102	0	0	6/8	2	1	i7	e	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
607/2	1.0	102	102	1/8	1/8	6/8	2	1	iv7	e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
609/2	0.5	102	102	3/8	3/8	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
305	1.0	102	102	1/2	1/2	6/8	2	1	IIIM7	e	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
306	0.5	103	103	0	0	6/8	2	1	ii%7/V	e	i		ii%7/V	ii	%	7		V			%7	1	1	3, 0, -3, 1		3	3
613/2	1.0	103	103	1/8	1/8	6/8	2	1	V7/V	e	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
615/2	0.5	103	103	3/8	3/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
308	1.0	103	103	1/2	1/2	6/8	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
309	0.5	104	104	0	0	6/8	2	1	iv(4)	e	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
619/2	0.5	104	104	1/8	1/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
310	1.0	104	104	1/4	1/4	6/8	2	1	iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
311	1.0	104	104	1/2	1/2	6/8	2	1	V/iv	e	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
312	1.0	105	105	0	0	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
313	0.5	105	105	1/4	1/4	6/8	2	1	V2/VII	e	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
627/2	0.5	105	105	3/8	3/8	6/8	2	1	VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
314	1.0	105	105	1/2	1/2	6/8	2	1	V/VII	e	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
315	1.0	106	106	0	0	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
316	0.5	106	106	1/4	1/4	6/8	2	1	V2/III	e	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
633/2	0.5	106	106	3/8	3/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
317	1.0	106	106	1/2	1/2	6/8	2	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
318	1.0	107	107	0	0	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
319	0.5	107	107	1/4	1/4	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
639/2	0.75	107	107	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1281/4	0.75	107	107	9/16	9/16	6/8	2	1	ii%7	e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
321	1.5	108	108	0	0	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
645/2	1.5	108	108	3/8	3/8	6/8	2	1	#vi%65	e	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
324	1.5	109	109	0	0	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
651/2	1.5	109	109	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
327	1.5	110	110	0	0	6/8	2	1	V65/V	e	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
657/2	1.5	110	110	3/8	3/8	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
330	3.0	111	111	0	0	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
333	3.0	112	112	0	0	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
336	3.0	113	113	0	0	6/8	2	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
339	3.0	114	114	0	0	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
342	3.0	115	115	0	0	6/8	2	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
345	3.0	116	116	0	0	6/8	2	1	viio65/V	e	i		viio65/V	vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
348	1.5	117	117	0	0	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
699/2	0.5	117	117	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
350	1.0	117	117	1/2	1/2	6/8	2	1	iv43	e	i		iv43	iv		43					mm7	1	1	0, -3, -1, -4		-1	0
351	1.5	118	118	0	0	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
705/2	0.5	118	118	3/8	3/8	6/8	2	1	V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
353	1.0	118	118	1/2	1/2	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
354	1.5	119	119	0	0	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
711/2	1.5	119	119	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
357	1.5	120	120	0	0	6/8	2	1	#viio6/v	e	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
717/2	1.5	120	120	3/8	3/8	6/8	2	1	V65/v	e	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
360	1.5	121	121	0	0	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
723/2	1.5	121	121	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
363	0.5	122	122	0	0	6/8	2	1	iv64	e	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
727/2	1.0	122	122	1/8	1/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
729/2	1.5	122	122	3/8	3/8	6/8	2	1	ii%2	e	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
366	0.5	123	123	0	0	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
733/2	1.0	123	123	1/8	1/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
735/2	0.5	123	123	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
368	1.0	123	123	1/2	1/2	6/8	2	1	iv7	e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
369	0.5	124	124	0	0	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
739/2	1.0	124	124	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
741/2	1.5	124	124	3/8	3/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
372	1.0	125	125	0	0	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
373	0.5	125	125	1/4	1/4	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
747/2	1.5	125	125	3/8	3/8	6/8	2	1	IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
375	1.0	126	126	0	0	6/8	2	1	VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
376	0.5	126	126	1/4	1/4	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
753/2	1.5	126	126	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
378	1.0	127	127	0	0	6/8	2	1	iio6/v	e	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
379	0.5	127	127	1/4	1/4	6/8	2	1	iio/v	e	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
759/2	1.0	127	127	3/8	3/8	6/8	2	1	V/v	e	i		V/v	V				v			M	1	1	2, 6, 3		2	2
761/2	0.5	127	127	5/8	5/8	6/8	2	1	V64/v	e	i		V64/v	V		64		v			M	1	1	3, 2, 6		2	3
381	1.0	128	128	0	0	6/8	2	1	v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
382	0.5	128	128	1/4	1/4	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
765/2	1.5	128	128	3/8	3/8	6/8	2	1	iv/v	e	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
384	1.5	129	129	0	0	6/8	2	1	#viio6/v	e	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
771/2	1.5	129	129	3/8	3/8	6/8	2	1	V65/v	e	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
387	1.5	130	130	0	0	6/8	2	1	v[v6	e	i	v	v6	v		6					m	1	1	-2, 2, 1		1	-2
777/2	1.5	130	130	3/8	3/8	6/8	2	1	#viio43/v	e	i	v	#viio43/v	#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
390	1.5	131	131	0	0	6/8	2	1	v64	e	i	v	v64	v		64					m	1	1	2, 1, -2		1	2
783/2	1.5	131	131	3/8	3/8	6/8	2	1	iio64/v	e	i	v	iio64/v	ii	o	64		v			o	1	1	-3, 3, 0		3	-3
393	1.5	132	132	0	0	6/8	2	1	#viio7/v	e	i	v	#viio7/v	#vii	o	7		v			o7	1	1	6, 3, 0, -3		6	6
789/2	1.5	132	132	3/8	3/8	6/8	2	1	v]	e	i	v	v	v							m	1	1	1, -2, 2		1	1
396	1.0	133	133	0	0	6/8	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
397	0.5	133	133	1/4	1/4	6/8	2	1	V43/iv	e	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
795/2	1.5	133	133	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
399	1.0	134	134	0	0	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
400	0.5	134	134	1/4	1/4	6/8	2	1	V43/III	e	i		V43/III	V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
801/2	1.5	134	134	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
402	1.0	135	135	0	0	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
403	0.5	135	135	1/4	1/4	6/8	2	1	VIM43	e	i		VIM43	VI	M	43					MM7	1	1	-3, 1, -4, 0		-4	-3
807/2	1.5	135	135	3/8	3/8	6/8	2	1	ii	e	i		ii	ii							m	1	1	2, -1, 3		2	2
405	0.5	136	136	0	0	6/8	2	1	V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
811/2	1.0	136	136	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
813/2	0.5	136	136	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
407	1.0	136	136	1/2	1/2	6/8	2	1	iv2	e	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
408	0.5	137	137	0	0	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
817/2	1.0	137	137	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
819/2	1.5	137	137	3/8	3/8	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
411	0.5	138	138	0	0	6/8	2	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
823/2	1.0	138	138	1/8	1/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
825/2	1.0	138	138	3/8	3/8	6/8	2	1	iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
827/2	0.5	138	138	5/8	5/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
414	0.5	139	139	0	0	6/8	2	1	VII64	e	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
829/2	1.0	139	139	1/8	1/8	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
831/2	1.0	139	139	3/8	3/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
833/2	0.5	139	139	5/8	5/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
417	0.5	140	140	0	0	6/8	2	1	VI64	e	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
835/2	1.0	140	140	1/8	1/8	6/8	2	1	VI	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
837/2	1.0	140	140	3/8	3/8	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
839/2	0.5	140	140	5/8	5/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
420	0.5	141	141	0	0	6/8	2	1	V64	e	i		V64	V		64					M	1	1	2, 1, 5		1	2
841/2	1.0	141	141	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
843/2	0.5	141	141	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
422	1.0	141	141	1/2	1/2	6/8	2	1	iv2	e	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
423	0.5	142	142	0	0	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
847/2	1.0	142	142	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
849/2	1.5	142	142	3/8	3/8	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
426	1.5	143	143	0	0	6/8	2	1	i[i6	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
855/2	1.5	143	143	3/8	3/8	6/8	2	1	#viio43	e	i	i	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
429	1.5	144	144	0	0	6/8	2	1	i64	e	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
861/2	1.5	144	144	3/8	3/8	6/8	2	1	ii%43	e	i	i	ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
432	1.5	145	145	0	0	6/8	2	1	#viio7	e	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
867/2	1.5	145	145	3/8	3/8	6/8	2	1	i]	e	i	i	i	i							m	1	1	0, -3, 1		0	0
435	1.0	146	146	0	0	6/8	2	1	iv7	e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
436	0.5	146	146	1/4	1/4	6/8	2	1	iv43	e	i		iv43	iv		43					mm7	1	1	0, -3, -1, -4		-1	0
873/2	1.5	146	146	3/8	3/8	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
438	1.0	147	147	0	0	6/8	2	1	V7/VI	e	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
