mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24	1/4	1/4	3/4	2	1		v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
24	24	5/16	5/16	3/4	2	1		iio64		a	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
24	24	3/8	3/8	3/4	2	1		IIIM65		a	i		IIIM65	III	M	65					MM7	1	1	1, -2, 2, -3		-3	1
24	24	7/16	7/16	3/4	2	1		iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
24	24	1/2	1/2	3/4	2	1		V/VI		a	i		V/VI	V				VI			M	1	1	-3, 1, -2		-3	-3
24	24	5/8	5/8	3/4	2	1		V7/VI		a	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
25	25	0	0	3/4	2	1		VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
25	25	1/4	1/4	3/4	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
25	25	1/2	1/2	3/4	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
25	25	5/8	5/8	3/4	2	1		#vio		a	i		#vio	#vi	o						o	1	1	3, 0, -3		3	3
26	26	0	0	3/4	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
26	26	1/4	1/4	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
26	26	3/8	3/8	3/4	2	1		iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
26	26	1/2	1/2	3/4	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
27	27	1/4	1/4	3/4	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	3/8	3/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	1/2	1/2	3/4	2	1		iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
27	27	5/8	5/8	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
28	28	0	0	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
28	28	3/8	3/8	3/4	2	1		V7(9)		a	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
28	28	1/2	1/2	3/4	2	1		#vi%7		a	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
28	28	5/8	5/8	3/4	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
29	29	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
29	29	3/16	3/16	3/4	2	1		V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
29	29	1/4	1/4	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
29	29	3/8	3/8	3/4	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
29	29	1/2	1/2	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	5/8	5/8	3/4	2	1		#viio6	iio	a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
30	30	0	0	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	1/16	1/16	3/4	2	1		iio6	#viio64	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
30	30	1/8	1/8	3/4	2	1		i64		a	i		i64	i		64					m	1	1	1, 0, -3		0	1
30	30	3/16	3/16	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
30	30	1/4	1/4	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	3/8	3/8	3/4	2	1		iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
30	30	1/2	1/2	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	5/8	5/8	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
31	31	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
31	31	3/16	3/16	3/4	2	1		#viio(+2)		a	i		#viio(+2)	#vii	o		+2				o	1	1	5, 2, -1	0	5	5
31	31	1/4	1/4	3/4	2	1		V[i		a	i	V	i	i							m	1	1	0, -3, 1		0	0
31	31	3/8	3/8	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
31	31	1/2	1/2	3/4	2	1		i6		a	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	5/8	5/8	3/4	2	1		iio6		a	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
32	32	0	0	3/4	2	1		#viio7]		a	i	V	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
32	32	1/4	1/4	3/4	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
32	32	1/2	1/2	3/4	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	33	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
33	33	3/16	3/16	3/4	2	1		#viio(+2)		a	i		#viio(+2)	#vii	o		+2				o	1	1	5, 2, -1	0	5	5
33	33	1/4	1/4	3/4	2	1		V[i		a	i	V	i	i							m	1	1	0, -3, 1		0	0
33	33	3/8	3/8	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
33	33	1/2	1/2	3/4	2	1		i6		a	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
33	33	5/8	5/8	3/4	2	1		iio6		a	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
34	34	0	0	3/4	2	1		#viio7]		a	i	V	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
34	34	1/4	1/4	3/4	2	1		#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
34	34	1/2	1/2	3/4	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
35	35	3/16	3/16	3/4	2	1		#viio(+2)		a	i		#viio(+2)	#vii	o		+2				o	1	1	5, 2, -1	0	5	5
35	35	1/4	1/4	3/4	2	1		V[i		a	i	V	i	i							m	1	1	0, -3, 1		0	0
35	35	3/8	3/8	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
35	35	1/2	1/2	3/4	2	1		i6		a	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	5/8	5/8	3/4	2	1		ii%65		a	i	V	ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
36	36	0	0	3/4	2	1		V		a	i	V	V	V							M	1	1	1, 5, 2		1	1
36	36	1/4	1/4	3/4	2	1		V(64)		a	i	V	V(64)	V			64				M	1	1	1, 0, -3		1	1
36	36	1/2	1/2	3/4	2	1		#viio64		a	i	V	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
37	37	0	0	3/4	2	1		#vio64		a	i	V	#vio64	#vi	o	64					o	1	1	-3, 3, 0		3	-3
37	37	1/4	1/4	3/4	2	1		iio6		a	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
37	37	1/2	1/2	3/4	2	1		i6		a	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
38	38	0	0	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
38	38	1/4	1/4	3/4	2	1		i6		a	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
38	38	1/2	1/2	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
39	39	0	0	3/4	2	1		#vio6		a	i	V	#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
39	39	1/4	1/4	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
39	39	1/2	1/2	3/4	2	1		#vio6		a	i	V	#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
40	40	0	0	3/4	2	1		V6]		a	i	V	V6	V		6					M	1	1	5, 2, 1		1	5
40	40	1/4	1/4	3/4	2	1		iio	#viio6	a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
40	40	3/8	3/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	40	1/2	1/2	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
40	40	5/8	5/8	3/4	2	1		#vio6		a	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
41	41	0	0	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
41	41	1/4	1/4	3/4	2	1		V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
41	41	1/2	1/2	3/4	2	1		iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
42	42	0	0	3/4	2	1		iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
42	42	1/4	1/4	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
42	42	1/2	1/2	3/4	2	1		V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
43	43	0	0	3/4	2	1		V[V7		a	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	43	1/4	1/4	3/4	2	1		iio		a	i	V	iio	ii	o						o	1	1	2, -1, -4		2	2
43	43	1/2	1/2	3/4	2	1		#viio6		a	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
44	44	0	0	3/4	2	1		iio6		a	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
44	44	1/4	1/4	3/4	2	1		V2		a	i	V	V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
44	44	1/2	1/2	3/4	2	1		iio6		a	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
45	45	0	0	3/4	2	1		V7		a	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	1/4	1/4	3/4	2	1		V		a	i	V	V	V							M	1	1	1, 5, 2		1	1
45	45	1/2	1/2	3/4	2	1		#viio		a	i	V	#viio	#vii	o						o	1	1	5, 2, -1		5	5
46	46	0	0	3/4	2	1		V]		a	i	V	V	V							M	1	1	1, 5, 2		1	1
47	47	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
47	47	1/2	1/2	3/4	2	1		V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
47	47	5/8	5/8	3/4	2	1		V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
48	48	0	0	3/4	2	1		III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
48	48	1/4	1/4	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
48	48	3/8	3/8	3/4	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
48	48	1/2	1/2	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
48	48	5/8	5/8	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
49	49	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
49	49	3/8	3/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
49	49	1/2	1/2	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
49	49	5/8	5/8	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
50	50	0	0	3/4	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	50	1/4	1/4	3/4	2	1		VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
50	50	3/8	3/8	3/4	2	1		ii%65		a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
50	50	1/2	1/2	3/4	2	1		V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
50	50	5/8	5/8	3/4	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	0	0	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
51	51	1/8	1/8	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
51	51	1/4	1/4	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
51	51	3/8	3/8	3/4	2	1		VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
51	51	1/2	1/2	3/4	2	1		III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
51	51	5/8	5/8	3/4	2	1		iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
52	52	0	0	3/4	2	1		III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
52	52	1/16	1/16	3/4	2	1		iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
52	52	1/8	1/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
52	52	3/16	3/16	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
52	52	1/4	1/4	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
52	52	3/8	3/8	3/4	2	1		iv65		a	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
52	52	1/2	1/2	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
52	52	5/8	5/8	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
53	53	0	0	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
53	53	1/8	1/8	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
53	53	1/4	1/4	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
53	53	3/8	3/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
53	53	1/2	1/2	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
53	53	5/8	5/8	3/4	2	1		#vio6		a	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
54	54	0	0	3/4	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
54	54	1/16	1/16	3/4	2	1		VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
54	54	1/8	1/8	3/4	2	1		V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
54	54	1/4	1/4	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
54	54	3/8	3/8	3/4	2	1		iv7		a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
54	54	1/2	1/2	3/4	2	1		V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
54	54	5/8	5/8	3/4	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
55	55	0	0	3/4	2	1		i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
55	55	3/8	3/8	3/4	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
55	55	1/2	1/2	3/4	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
56	56	0	0	3/4	2	1		iv7		a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
